Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
"CIDCO HOUSING AFFORTABLE PROJECT SECTOR 40 KHARGHAR, NAVI MUMBAI","Bageshree Apartment, Taloje Panchanand, Sector 40, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.1,8,"apartment_building, point_of_interest, service, establishment",19.0666546,73.08514989999999,localisy015019,ChIJu2T9J8jB5zsRsldS1mXS1zc,photos\localisy09590_1.jpg,,,,,Funeral Services,Funeral Homes,Taloja
Smashan Bhoomi,"X4VJ+XV2, Devad, Panvel, Devad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"funeral_home, point_of_interest, service, establishment",18.994889399999998,73.1321528,localisy015020,ChIJd-YNzV_o5zsRUC4yLTPDY_E,,,,,,Funeral Services,Funeral Homes,Taloja
Hindu Smashan Bhumi (Pethali Village),"33JX+8M7, Pethali Village , Sector-15, Taloja Panchanand Phase-01,Tal-Panvel, Dist, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0807738,73.0991764,localisy015021,ChIJhcqbLQDr5zsRA7JVWH9Jado,,,,,,Funeral Services,Cremation Services,Taloja
Amar Dham,"24X2+5Q3, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0476435,73.1020073,localisy015022,ChIJ3_ForaPp5zsRGxPjywXhtn0,,,,,,Funeral Services,Cremation Services,Taloja
koyne vele Crematorium,"Koynavele Ghot Camp, 34J4+HJG, Panvel, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0814444,73.1065833,localisy015023,ChIJYWT5FgDr5zsRKjhIO_2ru2c,,,,,,Funeral Services,Cremation Services,Taloja
Pendhar Aagri Smashan,"3474+F66, Pendhar, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0636615,73.105526,localisy015024,ChIJR5AL3ajr5zsRt2MQgCVu4Oo,,,,,,Funeral Services,Cremation Services,Taloja
Cremation Service,"Khidukpada, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,,,"point_of_interest, service, establishment",19.0273289,73.0977334,localisy015025,ChIJ____T-rp5zsRWiYFfu6Wj1g,,,,,,Funeral Services,Cremation Services,Taloja
Hindu Cremation chinchavli taloja,"35H9+FQ, Chinchavali Tarf Taloje, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0787399,73.1694868,localisy015026,ChIJWTR2cQDr5zsR1vKRcHUpURE,,,,,,Funeral Services,Cremation Services,Taloja
Crimatorium sector 10 Kharghar,"23PC+9RW, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,,,"point_of_interest, service, establishment",19.035976899999998,73.0720714,localisy015027,ChIJZcq0FxPC5zsRJPchtqSVSqc,,,,,,Funeral Services,Cremation Services,Taloja
Vaikunth Dham Hindu Crematorium,"238V+PV4, Sector 15, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,,,"point_of_interest, service, establishment",19.016755,73.09471119999999,localisy015028,ChIJxTn-m9Pp5zsR1bNL7qLvQB8,photos\localisy09499_1.jpg,,,,,Funeral Services,Cremation Services,Taloja
Cremation Ground,"24W3+82X, Kalamboli Link Rd, Roadpali, Kalamboli, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"cemetery, point_of_interest, service, establishment",19.0458549,73.1025958,localisy015029,ChIJq6rq_-7p5zsRHwutymfBNXE,,,,,,Funeral Services,Cremation Services,Taloja
स्मशान भुमि वावंजे,"Marodha Bridge, Unnamed Road, Wavanje, Taloja, Vavanje, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0888803,73.1535588,localisy015030,ChIJpQmGwOXr5zsRlrXXXEtgUz8,,,,,,Funeral Services,Cremation Services,Taloja
bilal mulla,"Plot No. 13, Block J, Kesar Symphony, Sector 14, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,,,"point_of_interest, service, establishment",19.044745,73.074469,localisy015031,ChIJc7tpN9jD5zsRyiPc740nJ7o,,,,,,Funeral Services,Cremation Services,Taloja
Qabrastan Taloja,"410210, Taloja Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,1,"cemetery, point_of_interest, service, establishment",19.068229,73.0885253,localisy015032,ChIJF6TPmgfq5zsRov99wzE1D_Y,,,,,,Funeral Services,Cremation Services,Taloja
Unique Cafe,"Shop Number 8, Tarun Society, Phoenix Nest Sector, Roadpali, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9769480792,4.9,55,"cafe, food, point_of_interest, establishment",19.038791,73.0989651,localisy015033,ChIJmVtTBQDp5zsR4NIJGa31o4w,photos\localisy00002_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Friends cafe,"Roadpali Main Rd, Sector 20, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8104486141,4.6,30,"cafe, food, point_of_interest, establishment",19.0363796,73.0923072,localisy015034,ChIJBb80PD7p5zsRAkC8_NKAMxc,photos\localisy00003_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
ANNACHI CAFE,"Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8591930984,4.6,310,"restaurant, food, point_of_interest, establishment",19.038722099999998,73.0970329,localisy015035,ChIJZb6IeADp5zsR_7cPJpL2FcI,photos\localisy00004_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
CAFE CREME KALAMBOLI,"Shop no 17 Plot, no 1, Everest Society, Sector 4, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9594861313,4.2,406,"coffee_shop, cafeteria, cafe, food_store, store, food, point_of_interest, establishment",19.0298584,73.0986604,localisy015036,ChIJf-AFXMPp5zsRDuFHAZxgciE,photos\localisy09585_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Phoenix Family Dine And Bar,"Sector 17, Plot No 56, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9769255232,4,450,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.040394499999998,73.0959077,localisy015037,ChIJnc3u8Obp5zsRBOup3ZncCSc,photos\localisy00008_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Kronks Lounge,"Hotel Pallavi a’VIDA, Kalamboli, Sector 10E, site no-06, near Dmart, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7738000873,3.8,138,"lounge_bar, bar, night_club, restaurant, food, point_of_interest, establishment",19.0435013,73.1019848,localisy015038,ChIJwe4FubLp5zsReArOipgQR8Q,photos\localisy00011_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Ikka,"Plot No.7, Sector Millenium Paradise, 10 E, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.7,255,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.0431144,73.10202149999999,localisy015039,ChIJVXeAGBfp5zsRFrgr9PSlWvI,photos\localisy00014_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Tawa Delight,"Shop No. 17 and 18, Sector 20, Giriraj Enclave, Plot No. 41/42, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9987870002,4,1107,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.036286099999998,73.0925764,localisy015040,ChIJhS4i1-fp5zsRd5RM1XCJKIA,photos\localisy00015_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Konkan Curry Seafood Restaurant,"Sai Proviso Sapphire, Roadpali, Kalamboli, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9152557070,4.7,799,"seafood_restaurant, restaurant, food, point_of_interest, establishment",19.041161799999998,73.0937489,localisy015041,ChIJ53ST3OPp5zsR7s9AjbNrWbE,photos\localisy00016_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Dahi Bhalle Roadpali,"opp. to Jaswant Sweets, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.9,33,"restaurant, food, point_of_interest, establishment",19.0368207,73.09264859999999,localisy015042,ChIJj19NeDfp5zsRkaUiNPmlKHQ,photos\localisy00025_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
BOX8 - India's Largest Desi Meals Brand,"Ground Floor, Platinum Experio, Plot No.82, Roadpali, Sector 17, Kalamboli, Panvel, Navi Mumbai, Mumbai, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8068172526,4.8,168,"indian_restaurant, restaurant, food, point_of_interest, establishment",19.0389867,73.0964043,localisy015043,ChIJscbYZgbp5zsR0SJpDp-mbq4,photos\localisy00026_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Sec 16 Roadpali gaon opposite cidco building,"Phoenix Nest, Phoenix Nest, 16, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8108157593,2,1,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",19.039724,73.095485,localisy015044,ChIJg7aSfQDp5zsRis6UiH6Xs2M,photos\localisy00030_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
DD Cha Dhaba,"near Akshar Valencia, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.5,21,"indian_restaurant, restaurant, food, point_of_interest, establishment",19.042944,73.09829169999999,localisy015045,ChIJ3Xqwwyvp5zsR2PP59332a2w,photos\localisy00031_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Gupta sandwich kalamboli,"shop no, neelsidhi amranthe, plot no 4, Roadpali, next to D-mart, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9769555577,3.2,53,"sandwich_shop, fast_food_restaurant, pizza_restaurant, restaurant, food, point_of_interest, establishment",19.037319399999998,73.10268289999999,localisy015046,ChIJ35O2liTp5zsR8R0H84KtpZY,photos\localisy00032_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
HOTEL JAUBAI JORAT,"eternia residency, shop no 20, Sector 20, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9322345252,4.7,144,"restaurant, food, point_of_interest, establishment",19.0345527,73.0926756,localisy015047,ChIJfcecOGnp5zsRhIKG5SI3HG0,photos\localisy00034_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
"Sector 16, Roadpali, Next to Bhaveshwar Callista (upcoming project)","23VX+344 Wing-A, VALENCIA CO-OPERATIVE HOUSING SOCIETY, Sector 16E, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7083535350,5,4,"indian_restaurant, restaurant, food, point_of_interest, establishment",19.042668499999998,73.0978468,localisy015048,ChIJc1EtJADp5zsRkYWqpudjCKc,photos\localisy00036_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
New Ajwa family Restaurant,"Shop no G38, Amarante, Plot no 4, Society, near D MART, Sector 9E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8097043455,4,484,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.0368295,73.10269389999999,localisy015049,ChIJkyjaOzbp5zsRKEfprKilN7c,photos\localisy00037_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Krishna's Restaurant & Bar,"Shop No 123, EMERALD HEIGHTS, Om Residency 2, Sector 15, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7208970350,4.1,1045,"north_indian_restaurant, bar, indian_restaurant, restaurant, food, point_of_interest, establishment",19.0384447,73.09864089999999,localisy015050,ChIJE51N3efp5zsRO3M-uUVF6bA,photos\localisy00039_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Amritsari Kitchen,"Sai dham chs ,shop no 2 ,sector 17, plot no 71, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8424991984,5,9,"vegetarian_restaurant, restaurant, food, point_of_interest, establishment",19.0346167,73.09925679999999,localisy015051,ChIJc1Nw6Zjp5zsRRbRmsI8f9Aw,photos\localisy00040_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
HABIBI charcoal shawarma,"Maruti cresent shop no 18 sector 14 Plot A-16, opposite Roadpali bus depot, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8657144671,5,7,"middle_eastern_restaurant, restaurant, food, point_of_interest, establishment",19.0397314,73.0955183,localisy015052,ChIJgwmEWpbp5zsR9rNkQGXHs70,photos\localisy00042_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Manpasand mithaai wala,"Shiv Kalptaru Apartment, Old VSNL Colony, Sector - 17, Kamothe, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,3,3,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",19.0413973,73.1021576,localisy015053,ChIJJ3j1-ULp5zsRbwZDAPNreHs,photos\localisy00044_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
MOJO Pizza - 2X Toppings,"Shop No.1 & 2,Ground Floor,Paltinum Experio, Plot No.82, Sector- 17, Roadpali, Kalamboli, Panvel, Navi Mumbai, Mumbai, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8068172526,4.8,300,"pizza_restaurant, restaurant, food, point_of_interest, establishment",19.0393056,73.0965018,localisy015054,ChIJ6awet27p5zsR8tG6F-Bm95o,photos\localisy00045_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
jagannath pan shop,"Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8433560725,4,4,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",19.040087099999997,73.0964485,localisy015055,ChIJdcLpdY_p5zsRLf6vlFAojR0,photos\localisy00046_1.jpg,,,,,Food & Restaurants,Cafes,Roadpali
Kalamboli Famous Vadapav,"Shop 1, Maharashtra School Some More, Sector 12, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8369294858,4.7,179,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.036034,73.0996956,localisy015056,ChIJaYOCoAfp5zsRYfj5NFOZYWE,photos\localisy00052_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
Wok This Way,"Sai Proviso Icon Shop No 10 Plot No 83 Sector 17, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9769213589,3.2,33,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0388476,73.0972924,localisy015057,ChIJ5TEbdwvp5zsRAp9VQ8YoScY,photos\localisy00055_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
Siddhivinayak Snacks Corner,"Shop No 6, Giriraj Enclave, A-Wing, Sector 20, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9987321060,4.8,22,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0366137,73.0925477,localisy015058,ChIJDWp7D3Dp5zsRQ7nRzL3EY24,photos\localisy00057_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
excellent chinese and biryani,"24Q2+C59, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8652303230,4.5,24,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.0385325,73.1004967,localisy015059,ChIJ69_XXwDp5zsRF59mPgE2GIM,photos\localisy00064_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
Sardarji da dhaba,"Giriraj Orchid, Plot no:37, Shop No:1 Sector - 20, opposite Ganesh Mandir, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9920717815,3.6,81,"pakistani_restaurant, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.035491099999998,73.09257749999999,localisy015060,ChIJeWFSca3p5zsR7eyFuXPfiw8,photos\localisy00065_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
Chaar Yaar corner,"shop no.24, plot no.82, Sector 17, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7738610429,3.3,21,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0388031,73.0966656,localisy015061,ChIJI-d4WYXp5zsRI-jNrUzSl84,photos\localisy00066_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
McDonald's,"Plot No 13, Ground Floor, Sector 1E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8928304012,4.2,63152,"fast_food_restaurant, coffee_shop, breakfast_restaurant, meal_delivery, family_restaurant, cafe, dessert_shop, confectionery, food_delivery, restaurant, food_store, food, store, point_of_interest, establishment",19.0213674,73.1025636,localisy015062,ChIJb6Pkis7p5zsR4PmSvz5uc2A,photos\localisy09656_1.jpg,,,,,Food & Restaurants,Fast Food,Roadpali
Royal Bakery,"Shop Nimber 1, Plot Number 22, EV REGENCY, Sector 11, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8080803631,4.2,101,"bakery, food_store, store, point_of_interest, food, establishment",19.031959099999998,73.0993872,localisy015063,ChIJ4aeTrdzp5zsR9LMm5dV3Dc0,photos\localisy00071_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
Cake Corner Kalamboli,"Kalamboli, Shop No-05, Bharat Gas Agency, Zee Shoping Centre, Sector 01, Apposite, Sector 2E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9115553000,4.8,120,"cake_shop, bakery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.0253829,73.10120409999999,localisy015064,ChIJE9ZseMPp5zsRcvhD0dqD14w,photos\localisy00072_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
The Fresh Cake,"Kalamboli Market Road, Sector 3E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.9,84,"cake_shop, bakery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.0252628,73.1012775,localisy015065,ChIJ0-GOmvDD5zsRiBYZNMhbhO4,photos\localisy00074_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
The Cake World,"Building No 7, Sector 16, Sector 2, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9769975353,4.6,257,"cake_shop, bakery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.025468999999998,73.1010845,localisy015066,ChIJP3Osjs_p5zsRMR0Y0wJvE-I,photos\localisy00075_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
@The Cake House and Celebration Point,"Shop No 17, Guru Vihar Complex, Sector 11, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9821525396,4.7,70,"cake_shop, bakery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.0316089,73.10086369999999,localisy015067,ChIJ5UK6H5Tp5zsRMW_iVeBtiwA,photos\localisy00076_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
EL CHOCOLATTE,"shivalic height, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.7,22,"bakery, food_store, store, point_of_interest, food, establishment",19.0383309,73.0980773,localisy015068,ChIJM_1xUQDp5zsRURhgemiyzrU,photos\localisy00077_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
Frostalicious Cake Shop,"Shop Number 8 Plot Number 29, Ronak Residency, Sector 20, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8169210931,3.2,69,"cake_shop, bakery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.035688,73.0922318,localisy015069,ChIJZR_vTm7p5zsRIoZD4uEAwiA,photos\localisy00079_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
Cake n bake,"Shop no 9, matruchhaya CHS, Sector 11, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9136830201,4.2,26,"bakery, food_store, store, point_of_interest, food, establishment",19.031645599999997,73.0997391,localisy015070,ChIJ29J0xsnp5zsRVM4uNRPIApc,photos\localisy00081_1.jpg,,,,,Food & Restaurants,Bakeries,Roadpali
